motivo
"Participar da  devolutiva do projeto Salvaguardia del PCI relacionado a música, canto, danza de comunidades afrodescendentes en los países del CRESPIAL que será realizado na Superintendência do IPHAN em Minas Gerais, nos dias 28 e 29 de janeiro de 2017."
"Participar da  devolutiva do projeto Salvaguardia del PCI relacionado a música, canto, danza de comunidades afrodescendentes en los países del CRESPIAL que será realizado na Superintendência do IPHAN em Minas Gerais, nos dias 28 e 29 de janeiro de 2017."
"Participar de banca de tese de doutorado de Cristiane Feitosa Pinheiro, para PPG-Educação, processo n.º 030436/16-47."
"Realizar o encontro de ação devolutiva do projeto multinacional Salvaguardia Del PCI relacionado a música, canto e danza de comunidades afrodescendentes en los países del CRESPIAL"
"Realizar o encontro de ação devolutiva do projeto multinacional Salvaguardia Del PCI relacionado a música, canto e danza de comunidades afrodescendentes en los países del CRESPIAL"
"Realizar o encontro de ação devolutiva do projeto multinacional Salvaguardia Del PCI relacionado a música, canto e danza de comunidades afrodescendentes en los países del CRESPIAL"
"Realizar o encontro de ação devolutiva do projeto multinacional Salvaguardia Del PCI relacionado a música, canto e danza de comunidades afrodescendentes en los países del CRESPIAL"
"Realizar o encontro de ação devolutiva do projeto multinacional Salvaguardia Del PCI relacionado a música, canto e danza de comunidades afrodescendentes en los países del CRESPIAL"
"Realizar o encontro de ação devolutiva do projeto multinacional Salvaguardia Del PCI relacionado a música, canto e danza de comunidades afrodescendentes en los países del CRESPIAL"
"Realizar o encontro de ação devolutiva do projeto multinacional Salvaguardia Del PCI relacionado a música, canto e danza de comunidades afrodescendentes en los países del CRESPIAL"
"Participar, na qualidade de representante da Embaixada em Londres, do Showcase Scotland, festival que prestará homenagem ao Brasil em 2017 (vide tel 1181 de Brasemb Londres)."
"Secretária do servidor Nomeado - Eduardo Fernandes de Oliveira - Nomeação DAS 101.3 da Advocacia Geral da União - ajuda de custo"
"Filho do servidor Nomeado - Eduardo Fernandes de Oliveira - Nomeação DAS 101.3 da Advocacia Geral da União - ajuda de custo"
"Visitar instituição parceira do CEFET-MG, em Portugal, com vistas a promover o intercâmbio discente e doscente."
"Participar da  devolutiva do projeto Salvaguardia del PCI relacionado a música, canto, danza de comunidades afrodescendentes en los países del CRESPIAL que será realizado na Superintendência do IPHAN em Minas Gerais, nos dias 28 e 29 de janeiro de 2017."
"servidor removido para SERE"
"servidor removido para SERE"
"AUXILIAR NO FECHAMENTO DA PRESTAÇÃO DE CONTAS DO CONVENIO CAIXA/MTE -SIT 01/2014.CUSTEADO PELO CONVENIO CAIXA/MTE -SIT 01/2014."
"servidor removido para SERE"
"servidor removido para SERE"
"servidor removido para SERE"
"Realizar o encontro de ação devolutiva do projeto multinacional Salvaguardia Del PCI relacionado a música, canto e danza de comunidades afrodescendentes en los países del CRESPIAL"
"Realizar o encontro de ação devolutiva do projeto multinacional Salvaguardia Del PCI relacionado a música, canto e danza de comunidades afrodescendentes en los países del CRESPIAL"
"servidora removida para SERE"
"servidora removida para SERE"
"servidor removido para SERE"
"servidor removido para SERE"
"Fiscalização tarifária do laudo de avaliação da base de remuneração regulatória da Companhia Energética de Pernambuco - CELPE, referente ao 4º ciclo tarifário."
"Fiscalização tarifária do laudo de avaliação da base de remuneração regulatória da Companhia Energética de Pernambuco - CELPE, referente ao 4º ciclo tarifário."
"Concessão de diárias e passagens ao proposto para acompanhar a preparação inicial e cerimônia de abertura da  Operação """"TOCANTINS"", do Projeto Rondon,""  no período de 20 a 22 de janeiro de 2017. As despesas com hospedagem e alimentação serão custeadas pelo proposto."""
"Concessão de diárias e passagens ao proposto para acompanhar a preparação inicial e cerimônia de abertura da  Operação """"TOCANTINS"", do Projeto Rondon,""  no período de 20 a 22 de janeiro de 2017. As despesas com hospedagem e alimentação serão custeadas pelo proposto."""
"Concessão de diárias e passagens ao proposto para acompanhar a preparação inicial e cerimônia de abertura da  Operação """"TOCANTINS"", do Projeto Rondon,""  no período de 20 a 22 de janeiro de 2017. As despesas com hospedagem e alimentação serão custeadas pelo proposto."""
"servidor removido para SERE"
"servidor removido para SERE"
"servidor removido para SERE"
"servidor removido para Brasemb Mexico"
"servidora removida para SERE"
"dependente da servidora Marianne Martins Guimarães, removida para SERE"
"servidor removido para Brasemb Ierevan"
"Participar de reuniões de desenvolvimento do PROGRAMA AGRO+ INVESTIMENTOS, na cidade de São Luis/MA, Belém/PA, Macapá/AP."
"servidor removido para Brasemb Ierevan"
"Participar de reuniões de desenvolvimento do PROGRAMA AGRO+ INVESTIMENTOS, na cidade do Porto Velho/RO e Rio Branco/AC."
"Participação no 58th AIAA/ASCE/AHS/ASC Structures-Estrutural Dynamics, and Materials Conference que se realizará na cidade de Grapevine, Texas, EUA, aluno de doutorado."
"Participar de reuniões de desenvolvimento do PROGRAMA AGRO+ INVESTIMENTOS, na cidade do Boa Vista/RR."
"Concessão de diárias e passagens ao proposto, participante da comitiva da DIPRES, que conduzirá e supervisionará a Operação """"Tocantins"""" do Projeto Rondon, no período de 16 de janeiro a 6 de fevereiro de 2017, no Estado do Tocantins. As despesas com hospedagem e alimentação serão custeadas pelo proposto."
"Informação protegida por sigilo nos termos da legislação vigente"
"Informação protegida por sigilo nos termos da legislação vigente"
"Informação protegida por sigilo nos termos da legislação vigente"
"Informação protegida por sigilo nos termos da legislação vigente"
"Informação protegida por sigilo nos termos da legislação vigente"
"Regular as providências administrativas para que três militares do EMCFA participem da Conferência de Planejamento Inicial PANAMAX 2017, na cidade de Miami - Estados Unidos da América, no período de 20 a 29 de janeiro de 2017. As despesas de alimentação e hospedagem serão custeadas pelo proposto."
"Regular as providências administrativas para que três militares do EMCFA participem da Conferência de Planejamento Inicial PANAMAX 2017, na cidade de Miami - Estados Unidos da América, no período de 20 a 29 de janeiro de 2017. As despesas de alimentação e hospedagem serão custeadas pelo proposto."
"Regular as providências administrativas para que três militares do EMCFA participem da Conferência de Planejamento Inicial PANAMAX 2017, na cidade de Miami - Estados Unidos da América, no período de 20 a 29 de janeiro de 2017. As despesas de alimentação e hospedagem serão custeadas pelo proposto."
"Informação protegida por sigilo nos termos da legislação vigente"
"Informação protegida por sigilo nos termos da legislação vigente"
"Informação protegida por sigilo nos termos da legislação vigente"
"Informação protegida por sigilo nos termos da legislação vigente"
"Informação protegida por sigilo nos termos da legislação vigente"
"Informação protegida por sigilo nos termos da legislação vigente"
"Informação protegida por sigilo nos termos da legislação vigente"
"Informação protegida por sigilo nos termos da legislação vigente"
"Informação protegida por sigilo nos termos da legislação vigente"
"Participar de força tarefa na Unidade de Vigilância Agropecuária Internacional Aeroporto Eduardo Gomes - Manaus - DDA - SFA/AM."
"Informação protegida por sigilo nos termos da legislação vigente"
"Informação protegida por sigilo nos termos da legislação vigente"
"Informação protegida por sigilo nos termos da legislação vigente"
"Informação protegida por sigilo nos termos da legislação vigente"
"Participação da Visita Técnica do Serviço Militar em Salvador-BA, no período de 31 de janeiro a 2 de fevereiro de 2017. As despesas com diárias serão custeadas com recursos de 2017 - As  despesas com alimentação e hospedagem correrão por conta do proposto"
"REALIZAR TESTE DE ACEITAÇÃO - SAT DO SAGITÁRIO ACC RECIFE. """"SC 04.01""""."
"Participação da Visita Técnica do Serviço Militar em Salvador-BA, no período de 31 de janeiro a 2 de fevereiro de 2017 - A despesa com passagem no deslocamento aéreo será custada pela Ação 2872 - PTRES 085965 - Fonte 175, com recursos do exercício de 2016. Os recursos para as diárias serão do exercício de 2017 em PCPD."
"Participação da Visita Técnica do Serviço Militar em Salvador-BA, no período de 31 de janeiro a 2 de fevereiro de 2017 - A despesa com passagem no deslocamento aéreo será custada pela Ação 2872 - PTRES 085965 - Fonte 175, com recursos do exercício de 2016. Os recursos para as diárias serão do exercício de 2017 em PCPD."
"Solicito aprovação para  fiscalização em ponto de marcação na Refinaria de Capuava - SP, que executa a marcação de diversos solventes controlados pelo Programa de Marcação da ANP, conforme programação em ponto de marcação, em conjunto com Especialista da SBQ Leonardo Jardim,  que procederão instrução para preenchimento e elaboração de DF (documento de fiscalização), acompanhamento de procedimento de marcação e avaliação das planilhas de movimentação de produtos, conforme Resolução ANP nº 3/2011."
"- Será realizado uma capacitação em urgência e emergência para os profissionais médicos e de enfermagem do HU/UNIVASF, a qual terá duração de 02 dias (20 e 21/01/2017 das 07h30 às 17h30). Serão abordados os protocolos padronizados de atendimento ao trauma, conforme preconizado pelo Advanced Trauma life Support (ATLS)  tais como : atendimento inicial à vítima de trauma na sala de emergência; abordagem das vias aéreas; trauma de tórax; Choque, Trauma crânioencefálico e Trauma de extremidades. Será"
"- Será realizado uma capacitação em urgência e emergência para os profissionais médicos e de enfermagem do HU/UNIVASF, a qual terá duração de 02 dias (20 e 21/01/2017 das 07h30 às 17h30). Serão abordados os protocolos padronizados de atendimento ao trauma, conforme preconizado pelo Advanced Trauma life Support (ATLS)  tais como : atendimento inicial à vítima de trauma na sala de emergência; abordagem das vias aéreas; trauma de tórax; Choque, Trauma crânioencefálico e Trauma de extremidades. Será"
"Participação na 1ª Escola de Modelagem Molecular do Instituto de Química da UNESP, em Araraquara, que oferecerá uma série de minicursos e palestras que serão ferramentas úteis no cotidiano do laboratório e na expansão do conhecimento."
"servidor removido para DELBRASUPA"
"servidor removido para Delbrasupa"
"servidor removido para Delbrasupa"
"servidor removido para Delbrasupa"
"- Será realizado uma capacitação em urgência e emergência para os profissionais médicos e de enfermagem do HU/UNIVASF, a qual terá duração de 02 dias (20 e 21/01/2017 das 07h30 às 17h30). Serão abordados os protocolos padronizados de atendimento ao trauma, conforme preconizado pelo Advanced Trauma life Support (ATLS)  tais como : atendimento inicial à vítima de trauma na sala de emergência; abordagem das vias aéreas; trauma de tórax; Choque, Trauma crânioencefálico; Trauma de extremidades. Será "
"servidora removida para Brasemb Milao"
"Será realizado uma capacitação em urgência e emergência para os profissionais médicos e de enfermagem do HU/UNIVASF, a qual terá duração de 02 dias (20 e 21/01/2017 das 07h30 às 17h30). Serão abordados os protocolos padronizados de atendimento ao trauma, conforme preconizado pelo Advanced Trauma life Support (ATLS)  tais como : atendimento inicial à vítima de trauma na sala de emergência; abordagem das vias aéreas; trauma de tórax; Choque, Trauma crânioencefálico e Trauma de extremidades. Será a"
"servidora removida para Brasemb Milão"
"servidora removida para Brasemb Milão"
"servidor removido para Brasemb Moscou"
"servidor removido para Brasemb Moscou"
"servidor removido para Brasemb Moscou"
"servidor removido para Brasemb Moscou"
"servidor removido para Brasemb Moscou"
"servidor removido para Brasemb Moscou"
"APRESENTAR TRABALHO NO EVENTO """"ESCUELA DE VERANO EN METODOS MIXTOS"""" EM SANTIAGO NO CHILE."
"Participa de reunião mini-Ministerial em Davos."
"Correio diplomático."
"Participação na Banca Julgadora do Concurso Público para Docente da área de Psicologia Social do Instituto de Psicologia da UFBA"
"servidora removida para Brasemb Madrid"
"Informação protegida por sigilo nos termos da legislação vigente"
"Informação protegida por sigilo nos termos da legislação vigente"
"Informação protegida por sigilo nos termos da legislação vigente"
"Informação protegida por sigilo nos termos da legislação vigente"
"Informação protegida por sigilo nos termos da legislação vigente"
"servidor removido para brasemb Tegucigalpa"
"servidora removida para Braseuropa"
"servidor removido para SERE"
"Informação protegida por sigilo nos termos da legislação vigente"
"Participar de banca de dissertação para PPG-Química, Thabata Laís de Araújo B. Nascimento, processo n.º 031605/16-66."
"Participar Painel Reforma Previdenciária - Desafios da Nação"
"Participação em Banca Julgadora do Concurso Público para Docente da área de Psicologia Social do Instituto de Psicologia da UFBA"
"PARTICIPAR DA SOLENIDADE DE PASSAGEM DE COMANDO DO 1/8 GAV E DO 3/7 GAV"
"Participar Painel Reforma Previdenciária - Desafios da Nação"
"Participar Painel Reforma Previdenciária - Desafios da Nação"
"Informação protegida por sigilo nos termos da legislação vigente"
"O PROPOSTO IRÁ PARTICIPAR DA BANCA DE DEFESA DE ANDERSON LOPES BAPTISTA"
"servidor removido para Brasemb Beirute"
MP
"servidor removido para Brasemb La Paz"
"servidor removido para Brasemb La Paz"
"servidor removido para Brasemb La Paz"
"servidor removido para Brasemb La Paz"
"servidor removido para SERE"
"Participar de reunião do Grupo de Trabalho de Avaliação do Inventário Nacional de Referências Culturais - INRC, instituída pela Portaria IPHAN nº 283, de 15 julho de 2016"
"PARTICIPAR DA PASSAGEM DE COMANDO DO DCTA."
"Proposto voltando ao seu local de origem."
"Reunião de trabalho para implantação da ferramenta Power Designer."
"Informação protegida por sigilo nos termos da legislação vigente"
"Integrar a delegação brasileira à V Cúpula da CELAC."
"Informação protegida por sigilo nos termos da legislação vigente"
"Para participar do  prosseguimento ao trabalho de campo do estudo sobre duração da imunidade pela vacina contra febre amarela em área não endêmica."
"Integrar a delegação brasileira à V Cúpula da CELAC."
"Integrar a delegação brasileira à V Cúpula da CELAC."
"servidor removido para CG Los Angeles"
"servidor removido para CG Los Angeles"
"servidor removido para CG Los Angeles"
"servidor removido para Delbrasonu"
"servidor removido para Brasemb Roma"
"servidor removido para CG Cidade do Cabo"
"servidor removido para CG Cidade do Cabo"
"servidor removido para Brasemb Roma"
"A Profa. Cleonice Alexandre Le Bourlegat participará de banca de defesa de doutorado de discente do PPGE/UFU em 31/01/2017."
"De acordo com a solicitação recebida, em anexo: Paciente indígena que realiza tratamento de Atresia de Vias Biliares em São Paulo/SP, e tem retorno agendado para o dia 03/01/207."
"READEQUAR PROJETO RESERVATÓRIO CONTRA INCÊNDIO DO NOVO H8"
"servidor removido para Sere"
"servidor removido para Sere"
"servidor removido para SERE"
"servidora removida para SERE"
"Convoco os membros do CCHA, Fabio, representante da carreira de Procurador Federal, Lademir, do banco central, e Alfeu, da Procuradoria da Fazenda Nacional, para as reuniões ordinárias nos dias 12 e 13 de janeiro de 2017."
"servidor removido para CG Paris"
"Convoco os membros do CCHA, Fabio, representante da carreira de Procurador Federal, Lademir, do banco central, e Alfeu, da Procuradoria da Fazenda Nacional, para as reuniões ordinárias nos dias 12 e 13 de janeiro de 2017."
"servidor removido para Delbrasomc"
"servidor removido para Delbrasomc"
"servidor removido para Delbrasomc"
"servidor removido para Delbrasgen"
"servidor removido para Delbrasgen"
"servidor removido para Brasemb Berlim"
"CURSO BASICO EM ULTRASSONOGRAFIA DO SISTEMA MUSCULO-ESQUELÉTICO, A SER REALIZADO NA EURP-FATESA EM RIBEIRÃO PRETO - SP COM TREINO EM HABILIDADE DE ULTRASSONOGRAFIA, NA ÁREA DE DIAGNOSTICO EM DOENÇAS REUMATICAS E ORTOPEDICAS. O CURSO PERMITIRÁ O DIAGNOSTICO DE DOENÇAS INFLAMATÓRIAS E OSTEOMETABÓLICAS, ALEM DE PATOLOGIAS RELACIONADAS A MOVIVENTOS REPETITIVOS E TRAUMAS."
"Viagem do Getrac para início da fiscalização em empresas do transporte coletivo de passageiros de Brasília e entorno."
"GEOP - OPERAÇÃO FIM DE ANO E OUTROS - ENTREVISTA EM CONGONHAS NA REDE GLOBO NO DIA 05/01 E  ACOMPANHAR O DIRETOR PRESIDENTE NA OPERAÇÃO DE FIM DE ANO NO AEROPORTO DE GUARULHOS, NO DIA 06/01."
"Viagem do Getrac para início da fiscalização em empresas do transporte coletivo de passageiros de Brasília e entorno."
"MT ref a det 94 para Brasemb Uagadugu"
"Participar com integrante do 4º Vôo da OPERANTAR XXXV, da Marinha do Brasil. As despesas de hospedagem e alimentação serão custeadas pela servidora."
"Informação protegida por sigilo nos termos da legislação vigente"
"Viagem do Getrac para início da fiscalização em empresas do transporte coletivo de passageiros de Brasília e entorno."
"Viagem do Getrac para início da fiscalização em empresas do transporte coletivo de passageiros de Brasília e entorno."
"Viagem do Getrac para início da fiscalização em empresas do transporte coletivo de passageiros de Brasília e entorno."
"[[00005/2017/SPO]] @ Atividade 1 # Tipo de Atividade: Certificação - Organizações # Grupo: AVOP # Atividade: AVOP-006 - Inspeção de Avaliação Operacional de Aeronaves - T5 - Teste para Validação de Programa de Treinamento # Detalhes: Cirrus Aircraft modelo SF50 Vision # Inicio: 23/01/2017 - 08:00:00 # Termino: 03/02/2017 - 18:00:00 # Local: Duluth, MN - Estados Unidos @"
"[[00005/2017/SPO]] @ Atividade 1 # Tipo de Atividade: Certificação - Organizações # Grupo: AVOP # Atividade: AVOP-006 - Inspeção de Avaliação Operacional de Aeronaves - T5 - Teste para Validação de Programa de Treinamento # Detalhes: Cirrus Aircraft modelo SF50 Vision # Inicio: 23/01/2017 - 08:00:00 # Termino: 03/02/2017 - 18:00:00 # Local: Duluth, MN - Estados Unidos @"
"MT para Brasemb Brazzaville"
"servidor removido para Brasemb Hanoi"
"servidor removido para Brasemb Libreville"
"servidor removido para Brasemb Libreville"
"servidora removida para SERE"
"servidora removida para SERE"
"servidora removida para SERE"
"Informo que se trata de viagem a fim de participar de reunião sobre Sistema de Acompanhamento de Obras na ANTT com início às 08h do dia 04/01/2017 e término às 18 horas do dia 05/01/2017, com a seguinte programação: Dia 04/01/2017 - Deslocamento em dia anterior devido ao horário de início da reunião do dia 05/01/2017 08h ; Dia 05/01/2017 - Participação em Reunião sobre Sistema de Acompanhamento de Obras a ser realizada das 8h às 18h na Sala Multiuso - SCES TRECHO 3, LOTE 10, POLO 8 - PROJETO ORL"
"servidora removida para Brasemb Copenhagen"
"servidora removida para Brasemb Copenhagen"
"Prestar apoio ao Departamento da Força Nacional de Segurança Pública e a SENASP na manutenção da ordem pública nos Estados atendidos pelo PRONASCI e que o DFNSP está desenvolvendo missões. Centro de Custo de Passagens - 116C04"
"Servidora removida para Brasilia. Passagem para SP eh mais economica que para Bsb."
"PASSAGEM COM PARTIDA DE SAO PAULO EH MAIS ECONOMICA DO QUE PARTIDA DE WASHINGTON"
MP
MP
MP
MP
MP
MP
MP
MP
MP
MP
MP
MP
MP
MP
"PARTIDA DE SP EH MAIS BARATA QUE PARTIDA DE MONTEVIDEU"
"PARTIDA DE SP EH MAIS BARATA QUE DE BRASILIA"
MP
MP
MP
"PASSAGEM ATE LISBOA EH MAIS BARATA QUE ATE TEERA"
"PASSAGEM ATE LISBOA EH MAIS BARATA QUE ATE TEERA"
"93a reunião do Comitê de Assuntos Fiscais da OCDE e 1a reunião do Quadro Inclusivo do Projeto BEPS (Base Erosion and Profit Shifting) do G-20/OCDE."
MP
MP
"PARTIDA DE SP EH MAIS BARATA QUE PARTIDA DE BSB"
"PARTIDA DE SP EH MAIS BARATA QUE PARTIDA DE BSB"
"PARTIDA DE SP EH MAIS BARATA QUE PARTIDA DE BSB"
"PARTIDA DE SP EH MAIS BARATA QUE PARTIDA DE BSB"
"PARTIDA DE SP EH MAIS BARATA QUE PARTIDA DE BSB"
"[[00004/2017/SPO]] @ Atividade 1 # Tipo de Atividade: Fiscalização - Vigilância (Não PTA) # Grupo: EXAM # Atividade: EXAM-502 - Inspeção de Vigilância de Aplicação de Exames teóricos # Detalhes: # Inicio: 09/01/2017 - 08:00:00 # Termino: 13/01/2017 - 17:00:00 # Local: Manaus - AM @"
"Participar da Passagem de Cargo da Chefia de Logística do MD (CHELOG) e reunião com novo Chefe de Logística do MD a serem realizadas nos dias 05 e 06 de janeiro de 2017, respectivamente, na cidade Brasília -  DF. As despesas com pousada e alimentação correrão por conta do Proposto."
"[[00004/2017/SPO]] @ Atividade 1 # Tipo de Atividade: Fiscalização - Vigilância (Não PTA) # Grupo: EXAM # Atividade: EXAM-502 - Inspeção de Vigilância de Aplicação de Exames teóricos # Detalhes: # Inicio: 09/01/2017 - 08:00:00 # Termino: 13/01/2017 - 17:00:00 # Local: Manaus - AM @"
"Participar da Conferência OTAN sobre o Gerenciamento do Ciclo de Vida de Sistemas de Defesa (Life Cycle Management in NATO) - """"13ª Conferência sobre Gerenciamento do Ciclo de Vida na OTAN, na cidade de Bruxelas, Bélgica, no período de 24 a 25 de janeiro de 2017, com afastamento no período de 22 a 27 de janeiro de 2017. As despesas com alimentação e pousada correrão por conta do Proposto."
"Participar da Conferência OTAN sobre o Gerenciamento do Ciclo de Vida de Sistemas de Defesa (Life Cycle Management in NATO) - """"13ª Conferência sobre Gerenciamento do Ciclo de Vida na OTAN, na cidade de Bruxelas, Bélgica, no período de 24 a 25 de janeiro de 2017, com afastamento no período de 22 a 27 de janeiro de 2017. As despesas com alimentação e pousada correrão por conta do Proposto."
"Participar da Conferência OTAN sobre o Gerenciamento do Ciclo de Vida de Sistemas de Defesa (Life Cycle Management in NATO) - """"13ª Conferência sobre Gerenciamento do Ciclo de Vida na OTAN, na cidade de Bruxelas, Bélgica, no período de 24 a 25 de janeiro de 2017, com afastamento no período de 22 a 27 de janeiro de 2017. As despesas com alimentação e pousada correrão por conta do Proposto."
"Participação do servidor na Real World Cryptography Conference 2017, conferência sobre implementação de criptografia em sistemas de informação."
"Apresentação de artigo ciêntífico produzido com dados do HU-UNIVASF no Congresso Cientifico Latino Americano, com compartilhamento de experiência entre outros gestores de assistência à saúde."
"Apresentação de artigo científico produzido com dados do HU-UNIVASF no Congresso Cientifico Latino Americano, com compartilhamento de experiência entre outros gestores de assistência à saúde."
"O Sr. Ministro Torquato Jardim participará do Grupo de trabalho Anticorrupção G20, foro que reúne as 19 maiores economias do mundo e a União Europeia, grupo de trabalho criado para possibilitar a coordenação de esforços em matéria de prevenção e combate à corrupção. O Sr. ministro irá reunir-se na cidade de Berlim / Alemanha no período de 21 a 26 de janeiro de 2017."
"1. O Militar foi designado para participar, como membro da delegação brasileira à reunião trienal destinada a atualização do Manual de Propriedade do Contingente (Contingent Owned Equipment Manual - COE Manual) que será realizada na cidade de Nova York, Estado Unidos da América, no período de 14 a 29 de janeiro de 2017. 2. As despesas de alimentação e pousada ficarão por conta do proposto."
"Participação no XLII Simpósio do Encontro Cultural de Laranjeiras, como Laranjeiras é região metropolitana de Aracaju o carro do Iphan fará o deslocamento de ida e volta todos os dias."
"REALIZAR CURSO DE PILOTO INSPETOR NA FAA."
"PARTIDA DE MIAMI EH MAIS BARATA QUE PARTIDA DE SAN FRANCISCO"
"Realizar atuação objetiva, sistemática e equilibrada na obtenção das informações e evidências que sustentarão as avaliações e fundamentarão as propostas de encaminhamento das condutas advindas desta atividade, visando ao processo de credenciamento de empresa e classificação de produtos, a realizar-se no período de 10 a 13 de janeiro de 2017, na cidade de Fortaleza - CE. As despesas com pousada, alimentação e locomoção urbana serão custeadas pelos participantes da missão"
"Participar do curso CIS045MNT07 - Treinamento Administração do Sistema T2, no CINDACTA III, Recife-PE, no período de 02.01.2017 às 08 h a 10.02.2017 às 17 h."
"CONSULTA MÉDICA,  PACIENTE MENOR DE 08 ANOS, NASCIDO EM 12?11?2008, ACOMPANHADO DO SR. VALDEMIR ANTONIO RENOSTO JUNIOR E DA SRA. DAIANE AMORIM DE AZEVEDO RENOSTO, CONFORME ITEM 5.6.1, DA ICA 177-31 E ORIENTAÇÃO NORMATIVA 011/SDEE/2016. SARAM 347.281-7."
"CONSULTA MÉDICA,  ACOMPANHANTE DO MENOR GUSTAVO AMORIM DE AZEVEDO RENOSTO, CONFORME ITEM 5.6.1, DA ICA 177-31 E ORIENTAÇÃO NORMATIVA 011/SDEE/2016. SARAM 347.281-7."
"Realizar atuação objetiva, sistemática e equilibrada na obtenção das informações e evidências que sustentarão as avaliações e fundamentarão as propostas de encaminhamento das condutas advindas desta atividade, visando ao processo de credenciamento de empresa e classificação de produtos, a realizar-se no período de 10 a 13 de janeiro de 2017, na cidade de Fortaleza - CE. As despesas com pousada, alimentação e locomoção urbana serão custeadas pelos participantes da missão"
"Realizar atuação objetiva, sistemática e equilibrada na obtenção das informações e evidências que sustentarão as avaliações e fundamentarão as propostas de encaminhamento das condutas advindas desta atividade, visando ao processo de credenciamento de empresa e classificação de produtos, a realizar-se no período de 10 a 13 de janeiro de 2017, na cidade de Fortaleza - CE. As despesas com pousada, alimentação e locomoção urbana serão custeadas pelos participantes da missão"
"Participar da reunião do Painel de Avaliação da Ciência para o JOIDES Resolução (JR) de 10 a 12 de janeiro de 2017. O encontro será realizado pela Universidade da  Califórnia, San Diego (UCSD) e  realizado no Scripps Seaside Fórum em La Jolla, Califórnia."
"PROCESSO DE AFASTAMENTO DO PAIS PARA PARTICIPAR E REALIZAR INSPEÇÃO SANITÁRIA INTERNACIOAL COM O OBJETIVO DE CERTIFICAR EM BOAS PRATICAS A EMPRESA: PFIZER GLOBAL SUPPLY JAPAN INC. NAGOYA PLANT-EM NAGOYA/JAPAO-NO PERIODO DE 16 A 20/01/2017, SEGUNDO INSPETOR DA MISSÃO: FABRICIO  CARNEIRO DE OLIVEIRA"
"PROCESSO DE AFASTAMENTO DO PAIS PARA PARTICIPAR E REALIZAR INSPEÇÃO SANITÁRIA INTERNACIOAL COM O OBJETIVO DE CERTIFICAR EM BOAS PRATICAS A EMPRESA: PFIZER GLOBAL SUPPLY JAPAN INC. NAGOYA PLANT-EM NAGOYA/JAPAO-NO PERIODO DE 16 A 20/01/2017, SEGUNDO INSPETOR DA MISSÃO: HILTON KATZ"
"PROCESSO DE AFASTAMENTO DO PAIS PARA PARTICIPAR E REALIZAR INSPEÇAO SANITARIA INTERNACIONAL PARA FINS DE VERIFICAÇAO DE BOAS PRATICAS DE FABRICAÇAO DE MEDICAMENTOS NA UNIDADE FABRIL DA EMPRESA ATHENA DRUG DELIVERY SOLUTIONS PBT LTD,LOCALIZADA NA CIDADE DE THANE,MAHARASHTRA ATATE INDIA, NO PERIODO DE 16 A 20/01/2017, SEGUNDO INSPETOR DA MISSÃO: ARTHUR LEONARDO LOPES DA SILVA"
