"Viagem a serviço da Diretoria EAD-UFVJM para "
"Viagem a serviço da Diretoria EAD-UFVJM para "
"Viagem a serviço da Diretoria EAD-UFVJM para "
"Viagem a serviço da Diretoria EAD-UFVJM para "
"Viagem a serviço da Diretoria EAD-UFVJM para "
"Viagem a serviço da Diretoria EAD-UFVJM para "
"O proposto participará e apresentará trabalho"
"Participação no XXVII CBBD - Congresso Brasil"
"Participação no SEMINÁRIO INTERNACIONAL DE PE"
"Curso de Capacitação em Irrigação"
"Apresentar trabalho no X Congresso Brasileiro"
"Participar da X Assembleia Geral e IX Seminár"
"Participar como palestrante no Curso primeira"
"Participar da capacitação em Extrator de Dado"
"PARTICIPAR DA X ASSEMBLÉIA GERAL E IX SEMINÁR"
"PARTICIPAR DO XXVI SEMINÁRIO NACIONAL DE SEGU"
"PARTICIPAR DO XIV CONGRESSO BRASILEIRO DE ENS"
"APRESENTAR UM ARTIGO NO XIV CONGRESSO BRASILE"
"Reunião de Comitês e 24ª Conferência Anual da"
"[[01269/2017/SPO]] @ Atividade 1 # Tipo de At"
"[[01298/2017/SPO]] @ Atividade 1 # Tipo de At"
"[[01298/2017/SPO]] @ Atividade 1 # Tipo de At"
"2º CONAFE - Congresso Nacional dos Advogados "
"Participar do V Congresso Brasileiro de Psico"
"PPGCOM - Participar, como conferencista, do I"
"Participar e apresentar o trabalho \"\"MORTALID"
"Participação no IV INOVAGRI International Mee"
"PRESIDIRÁ A CERIMÔNIA DE OUTORGA DE GRAU, NO "
"A  senhora  Martha Martorelli, Gerente de Pro"
"Road Show EVTEA Amazonas em Manaus/AM e Boa V"
"Coordenação de Simpósio Temático no VIII Cong"
"Apresentar trabalho no 57º Congresso Brasilei"
"Apresentação do Trabalho intitulado\"\"LÍNGUAS,"
"PARTICIPAR DE INSPEÇÃO NACIONAL CONJUNTA NA E"
"O Proposto participará da 261ª reunião da CNI"
"A servidora participará e apresentará trabalh"
"Participação na mesa redonda intitulada A Gra"
"O Instituto Politécnico do Porto (P.PORTO), r"
"Participar do 57º Curso de Elaboração de Proj"
"Para participar do??XXI Encontro SOCINE, na U"
"Para participar do Treinamento de Contabilida"
"A Professora Anete virá participar de Banca d"
"X Assembleia Geral e IX Seminário Internacion"
"O Instituto Politécnico do Porto (P.PORTO), r"
"Apresentação de trabalho científico - partici"
"Informação protegida por sigilo nos termos da"
"VISITA TÉCNICA A UNIVERSIDADE FEDERAL DO RIO "
"Participar do Encontro Nacional com os Promot"
"Palestrante do III EREBIO."
"Participar do Grupo de Trabalho Brasil-Reino "
"APRESENTAÇÃO DE COMUNICAÇÃO NA ANPED NACIONAL"
"Apresentação de trabalho e troca de ideias pa"
"XIV Semana orçamentária - Etapa Rio de Janeir"
"MINISTRAR A DISCIPLINA PESQUISA E COTIDIANO, "
"Participação no Congresso Internacional de Co"
"Membro titular de banca examinadora de defesa"
"Servidor estará na gráfica em São Paulo no se"
"Servidor estará na gráfica em São Paulo no se"
"Servidor estará na gráfica em São Paulo no se"
"O colaborador irá participar da 40ª Reunião d"
"Realizar reunião de acompanhamento da execuçã"
"Apresentar um Trabalho Científico no Congress"
"Para participar do XIV Congresso Brasileiro d"
"Participar do Curso - SAS Advanced Programmin"
"Participar do Congresso Mundial de Dessaliniz"
"Participação do coordenador do doutorado em s"
"Participar de Reunião com Professores da Área"
"Participará da 5ª Oficina Regional sobre Grup"
"Fiscalização presencial sobre desempenho na U"
"Participar do Western Paraná International We"
"Informação protegida por sigilo nos termos da"
"Informação protegida por sigilo nos termos da"
"[[01539/2017/SPO]] @ Atividade 1 # Tipo de At"
"Participar de encontro na ABEP - Discutir sob"
"Participar de curso de capacitação em Análise"
"Viagem para participar e coordenar, conforme "
"PARTICIPAR COMO INSTRUTOR NO TREINAMENTO SOBR"
"PARTICIPAR NO XIII ENCONTRO NACIONAL DE CONTR"
"Avaliação  das condições técnicas e estrutura"
"O servidor irá acompanhar e supervisionar a c"
"Recesso dos Médicos participantes do Programa"
"Comrec do contato do H-1H"
"PARTICIPAR DE AUDIÊNCIA PÚBLICAS NOS MUNICÍPI"
"Participar da reunião para seleccionar as pro"
"Participar do I Encontro Estadual de Saúde da"
"Participar do Encontro Hemorrede NAT Brasilei"
"Reuniões com os Gestores da GEXBEL  para trat"
"Redefinição das regras de risco nacionais dev"
"Acompanhar o Ministro e participar da Cerimôn"
"GERENTE ADJUNTO TÉCNICO DO PROJETO DE IMPLANT"
"Participar da FUTURECOM, na cidade de São Pau"
"Proferir palestra durante a realização da 8ª "
"Participar do Curso Introdutório de Avaliação"
"Participar do I Encontro Estadual de Saúde da"
"Para Participar do II Fórum Nacional de Educa"
"Participar do I Encontro Estadual de Saúde da"
"Participar do I Encontro Estadual de Saúde da"
"Participar do I Encontro Estadual de Saúde da"
"Participar do I Encontro Estadual de Saúde da"
"Supervisão da POF."
"Participação no Congresso Brasileiro de Bibli"
"Participar do Congresso FutureCom 2017."
"Memo nº 315 - SCP-DSEG-CGC-AUX/GSI/PR - Parti"
"Participar como palestrante da VII Semana Aca"
"Memo nº 315 - SCP-DSEG-CGC-AUX/GSI/PR - Parti"
"Memo nº 315 - SCP-DSEG-CGC-AUX/GSI/PR - Parti"
"Memo nº 315 - SCP-DSEG-CGC-AUX/GSI/PR - Parti"
"Memo nº 315 - SCP-DSEG-CGC-AUX/GSI/PR - Parti"
"Memo nº 315 - SCP-DSEG-CGC-AUX/GSI/PR - Parti"
"Participar do evento sobre irrigação, o Inova"
"CENTRO DE CUSTOS - 126Z10 - No dia 10 de sete"
