"Participar da 3ª Sessão de julgamento (3ª Câm"
"Para participar da Seção de Julgamento da 2ª "
"Para participar da Seção de Julgamento da 2ª "
"Para participar da Seção de Julgamento da 2ª "
"Para participar da Seção de Julgamento da 2ª "
"Para participar da seção de julgamento da 2ª "
"Participar da 2ª Sessão de julgamento (2ª Câm"
"Reunião de homologação da ECD e da ECF Homolo"
"PARA PARTICIPAR DA SEÇÃO DE JULGAMENTO DA 3ª "
"PARTICIPAR DA REUNIÃO COM A EQUIPE MULTIDISCI"
"PARTICIPAR DA REUNIÃO COM A EQUIPE MULTIDISCI"
"PARTICIPAR DE REUNIÃO COM A EQUIPE MULTIDISCI"
"Participar como palestrante do I Seminário In"
"Participar das sessões da 1ª Seção de julgame"
"Participar do Curso Previdência dos Servidore"
"Realizar avaliação na IES denominada: INSTITU"
"Realizar avaliação na IES denominada: INSTITU"
"PARTICIPAÇÃO NO XXXI CONGRESSO ALAS URUGUAY, "
"Participar das sessões da 3ª Seção de julgame"
"o professor participará do FÓRUM DE TEORIA DA"
"Realizar avaliação na IES denominada: UNIVERS"
"Realizar avaliação na IES denominada: UNIVERS"
"Participar do 14º Encontro Anual da Inteligên"
"A SERVIDORA FARÁ ANÁLISE E VERIFICAÇÃO DE DOC"
"PARTICIPAÇÃO NO XXXI CONGRESSO ALAS."
"Participar do 14º Encontro Anual da Inteligên"
"Participar do 14º Encontro Anual da Inteligên"
"Participar da Ação Educacional do Sistema de "
"Realizar avaliação na IES denominada: UNIVERS"
"Realizar avaliação na IES denominada: UNIVERS"
"Palestra na disciplina Seminários do PPGCS e "
"Cerimônia de entrega do Prêmio Capes de Tese "
"CADASTRO NO SISUGESTÃO E TREINAMENTO DO PROCE"
"Participação e apresentação de dois trabalhos"
"FASE FINAL - HOMOLOGAÇÃO do PGD Dirf 2018. Ho"
"PARTICIPAÇÃO EM CURSO DE CAPACITAÇÃO EM GESTÃ"
"Participar como arguidora da banca de doutora"
"O Proposto participará, como Membro Titular E"
"Realizar Avaliação na IES denominada: FACULDA"
"Realizar Avaliação na IES denominada: FACULDA"
"Realizar Avaliação na IES denominada: UNIVERS"
"O Seminário tem como objetivos: aproximar os "
"Participação no XIX ENGEMA - Encontro Interna"
"A Profa. Raquel Discini, participará do IV Se"
"Apresentar artigo no 45 Encontro Nacional de "
"Participação na comissão examinadora do concu"
"O Proposto irá participar da Mesa Redonda int"
"Participação em 02 bancas de defesa de disser"
"A DOCENTE PARTICIPARÁ DE UMA BANCA DE DEFESA "
"Acompanhar a vista à Receita Federal do Brasi"
"II Reunião Geral do Programa de Análise de Re"
"Portaria Capes 156/2014, artigo sétimo, incis"
"Portaria Capes 156/2014, artigo sétimo, incis"
"Ministrar minicurso no PPG em Educação: Mater"
"Participar das sessões da 1ª Seção de julgame"
"PARA PARTICIPAR DA SEÇÃO DE JULGAMENTO DA 1ª "
"Participara dos Jogos Sulamericanos Escolares"
"O professor participará de banca de defesa de"
"Prestar apoio técnico à Suest do Maranhão em "
"Informação protegida por sigilo nos termos da"
"Informação protegida por sigilo nos termos da"
"Participar das sessões da 1ª Seção de julgame"
"O Seminário tem como objetivos: aproximar os "
"O Seminário tem como objetivos: aproximar os "
"O Seminário tem como objetivos: aproximar os "
"O Seminário tem como objetivos: aproximar os "
